customer_id,region,plan_type,contract_type,internet_service,tenure_months,monthly_charges,total_charges,auto_pay,support_tickets,partner,dependents,satisfaction_score,last_interaction_days,is_churn
21926,South,Standard,Monthly,Fiber,21,290.11,5784.91,Yes,3,No,No,5,78,0
21927,North,Basic,Quarterly,Fiber,39,271.91,10032.98,Yes,1,Yes,No,4,77,0
21928,East,Standard,Annual,Fiber,14,309.19,4106.82,Yes,0,Yes,Yes,3,76,0
21929,East,Standard,Monthly,DSL,13,234.04,2902.05,No,0,No,No,4,65,1
21930,South,Standard,Annual,DSL,48,234.4,11800.36,Yes,0,Yes,No,3,26,0
21931,East,Basic,Quarterly,Fiber,50,281.45,13850.41,Yes,3,No,No,3,46,0
21932,West,Standard,Monthly,None,20,214.13,3879.21,Yes,2,Yes,No,2,59,0
21933,South,Standard,Monthly,None,13,208.06,2826.32,No,1,Yes,No,5,59,0
21934,South,Basic,Quarterly,Fiber,8,265.31,2305.59,Yes,0,No,No,4,61,0
21935,West,Basic,Quarterly,DSL,4,243.54,898.26,No,0,Yes,No,4,27,0
21936,West,Premium,Quarterly,DSL,6,283.04,1738.18,Yes,1,Yes,Yes,4,4,0
21937,North,Basic,Monthly,None,24,194.94,4457.53,No,2,Yes,Yes,4,47,0
21938,North,Standard,Monthly,Fiber,60,297.31,18284.5,Yes,1,Yes,Yes,2,64,0
21939,East,Basic,Monthly,Fiber,50,268.08,13829.6,Yes,2,No,No,3,87,0
21940,West,Basic,Monthly,Fiber,24,303.91,6756.78,Yes,2,Yes,No,5,20,0
21941,West,Basic,Monthly,Fiber,49,318.57,14063.18,No,4,No,No,2,40,1
21942,West,Premium,Monthly,DSL,20,268.63,5562.98,Yes,1,Yes,No,3,45,0
21943,North,Basic,Monthly,Fiber,13,276.52,3478.19,Yes,1,No,No,3,60,0
21944,North,Basic,Monthly,Fiber,54,309.14,15973.05,Yes,1,Yes,Yes,4,21,0
21945,North,Standard,Quarterly,Fiber,34,297.77,9580.13,No,2,No,Yes,4,46,0
21946,South,Basic,Monthly,DSL,8,215.04,1839.93,Yes,2,Yes,No,3,45,0
21947,East,Standard,Annual,Fiber,58,344.19,19615.13,Yes,1,Yes,Yes,3,77,0
21948,West,Standard,Monthly,DSL,34,276.29,9558.87,Yes,1,Yes,Yes,4,25,0
21949,South,Standard,Quarterly,Fiber,47,286.46,12168.82,No,1,Yes,Yes,4,11,0
21950,South,Basic,Annual,None,5,184.75,876.47,No,0,Yes,No,3,43,0
21951,North,Basic,Monthly,Fiber,16,308.2,5321.8,Yes,3,Yes,Yes,4,82,0
21952,North,Basic,Monthly,None,16,194.04,3315.95,No,2,Yes,No,4,21,0
21953,South,Basic,Monthly,Fiber,14,298.8,3894.78,Yes,0,Yes,Yes,3,37,0
21954,South,Basic,Monthly,Fiber,27,284.47,7233.7,No,3,No,Yes,4,56,0
21955,South,Standard,Quarterly,Fiber,42,299.2,11803.91,No,3,Yes,Yes,4,33,0
21956,East,Basic,Annual,None,60,174.24,11017.63,Yes,0,No,Yes,5,9,0
21957,East,Basic,Quarterly,DSL,42,242.81,9783.54,Yes,0,No,Yes,2,20,0
21958,South,Standard,Quarterly,DSL,31,278.59,8303.1,Yes,2,No,No,3,87,0
21959,North,Basic,Monthly,Fiber,14,306.06,3885.37,Yes,2,Yes,No,3,62,0
21960,North,Basic,Monthly,Fiber,31,256.9,7610.63,Yes,1,Yes,Yes,4,13,0
21961,North,Basic,Monthly,Fiber,55,306.64,18450.62,Yes,2,Yes,Yes,4,28,0
21962,South,Basic,Monthly,Fiber,14,283.13,4231.1,Yes,1,Yes,Yes,4,42,0
21963,West,Basic,Quarterly,Fiber,24,294.86,7213.34,Yes,0,Yes,No,3,59,0
21964,North,Basic,Quarterly,Fiber,35,289.62,10318.18,No,2,Yes,No,4,43,0
21965,North,Basic,Annual,DSL,52,242.26,13524.18,No,3,No,No,4,66,0
21966,South,Basic,Annual,DSL,15,220.21,3286.1,Yes,0,Yes,Yes,3,80,0
21967,South,Basic,Annual,Fiber,60,267.55,16413.91,No,0,Yes,No,4,50,0
21968,West,Standard,Monthly,DSL,20,246.53,5336.74,Yes,2,No,No,4,53,0
21969,East,Premium,Quarterly,Fiber,50,326.08,15021.9,Yes,1,Yes,No,4,31,0
21970,West,Premium,Monthly,DSL,58,274.37,16169.96,Yes,1,Yes,Yes,4,76,0
21971,West,Basic,Quarterly,None,28,235.0,7185.78,Yes,0,No,Yes,3,19,0
21972,South,Premium,Monthly,DSL,38,258.59,9153.69,No,2,Yes,No,3,15,1
21973,South,Basic,Annual,DSL,27,221.73,5857.11,No,1,Yes,No,4,46,0
21974,North,Basic,Monthly,Fiber,1,268.38,247.4,Yes,3,Yes,No,3,86,0
21975,East,Basic,Monthly,DSL,12,227.94,2783.04,No,1,Yes,No,2,82,0
21976,West,Basic,Quarterly,DSL,59,234.22,12714.39,No,1,Yes,No,3,10,0
21977,West,Standard,Monthly,None,59,289.88,16823.28,No,0,Yes,No,3,6,1
21978,South,Standard,Monthly,Fiber,39,308.79,11740.25,Yes,2,Yes,Yes,3,54,0
21979,North,Standard,Quarterly,Fiber,27,269.65,6649.01,Yes,0,No,No,3,53,0
21980,East,Standard,Quarterly,None,36,225.87,8481.14,Yes,1,Yes,No,3,56,0
21981,East,Premium,Monthly,DSL,31,274.24,9129.36,Yes,0,No,No,4,20,1
21982,East,Basic,Quarterly,DSL,24,271.35,7018.17,No,2,No,Yes,4,60,1
21983,North,Standard,Quarterly,None,32,245.6,8074.35,No,1,No,No,2,85,0
21984,South,Basic,Annual,DSL,20,230.59,4882.89,Yes,2,No,Yes,3,21,0
21985,West,Standard,Monthly,Fiber,23,303.61,6768.43,No,2,No,No,4,2,0
21986,South,Premium,Monthly,DSL,49,242.17,12419.71,No,0,No,No,3,43,0
21987,South,Basic,Quarterly,Fiber,3,272.47,836.07,Yes,1,Yes,No,4,6,1
21988,South,Premium,Monthly,DSL,16,283.94,4391.19,Yes,1,No,Yes,4,72,0
21989,North,Basic,Annual,DSL,47,264.8,12988.05,Yes,2,Yes,No,2,37,0
21990,West,Standard,Monthly,DSL,2,245.7,473.96,Yes,4,Yes,Yes,5,45,0
21991,East,Basic,Quarterly,DSL,37,191.98,7766.0,Yes,3,Yes,No,3,79,0
21992,West,Premium,Monthly,DSL,21,290.42,6450.56,Yes,0,Yes,Yes,5,70,1
21993,North,Basic,Annual,DSL,3,248.28,743.39,No,0,No,No,5,26,0
21994,South,Premium,Quarterly,Fiber,12,349.07,3916.07,No,1,No,Yes,3,14,0
21995,West,Basic,Monthly,Fiber,28,275.93,7737.72,No,4,Yes,No,4,51,1
21996,South,Basic,Annual,DSL,25,223.16,5068.48,No,0,No,Yes,5,76,0
21997,South,Basic,Quarterly,None,59,237.03,14763.97,No,0,Yes,No,3,74,0
21998,North,Standard,Monthly,Fiber,16,304.04,4809.42,Yes,1,No,No,5,4,0
21999,East,Basic,Annual,Fiber,12,297.8,3684.28,Yes,2,No,No,2,58,0
22000,South,Premium,Monthly,Fiber,21,330.05,7014.96,Yes,0,No,No,3,74,0
22001,South,Basic,Monthly,Fiber,45,276.78,13600.35,No,2,No,Yes,3,58,0
22002,South,Basic,Monthly,Fiber,58,315.16,19115.96,No,0,Yes,Yes,3,2,0
22003,East,Basic,Annual,DSL,22,261.77,5512.51,No,0,Yes,No,5,29,0
22004,East,Basic,Monthly,Fiber,19,298.6,5274.39,Yes,0,Yes,No,3,28,0
22005,East,Premium,Monthly,Fiber,12,325.08,4137.9,Yes,0,Yes,Yes,3,82,0
22006,North,Premium,Annual,DSL,12,271.28,3348.78,No,1,Yes,No,1,0,0
22007,North,Basic,Quarterly,None,48,180.25,8400.32,Yes,0,No,No,4,69,0
22008,West,Basic,Monthly,Fiber,50,278.03,15142.44,Yes,1,Yes,Yes,4,74,0
22009,West,Premium,Quarterly,DSL,23,299.26,6587.68,Yes,1,Yes,No,4,25,0
22010,North,Premium,Monthly,DSL,60,279.66,16650.37,Yes,2,Yes,Yes,3,50,0
22011,South,Standard,Monthly,Fiber,42,297.14,11677.04,No,3,No,Yes,4,52,0
22012,South,Premium,Quarterly,None,35,222.71,7573.38,No,0,No,No,5,77,1
22013,West,Standard,Monthly,Fiber,9,300.57,2832.34,Yes,0,No,No,2,85,0
22014,North,Standard,Monthly,DSL,21,277.68,5287.76,Yes,1,No,No,3,1,1
22015,West,Basic,Monthly,Fiber,17,272.37,4879.71,Yes,0,Yes,Yes,5,13,0
22016,North,Premium,Monthly,DSL,2,295.31,594.59,Yes,0,Yes,No,3,42,0
22017,North,Premium,Monthly,DSL,37,283.78,11374.42,No,0,No,No,4,66,0
22018,West,Standard,Annual,Fiber,11,310.44,3750.93,Yes,1,No,Yes,3,48,0
22019,South,Basic,Monthly,Fiber,21,284.72,5815.57,Yes,0,No,Yes,3,68,1
22020,East,Standard,Quarterly,Fiber,5,332.56,1511.25,Yes,0,Yes,No,3,36,0
22021,South,Premium,Monthly,DSL,34,269.95,9069.02,No,0,Yes,No,3,81,0
22022,West,Premium,Monthly,DSL,50,257.94,13373.3,Yes,2,No,No,5,32,0
22023,South,Premium,Annual,DSL,58,304.68,19110.38,No,1,No,No,3,73,0
22024,South,Standard,Annual,DSL,37,267.3,10642.61,Yes,2,Yes,Yes,3,40,0
22025,West,Basic,Quarterly,Fiber,59,301.45,18698.12,Yes,2,No,No,3,81,0
22026,North,Basic,Monthly,DSL,32,251.18,8291.64,No,2,Yes,No,4,20,0
22027,West,Standard,Annual,None,10,251.46,2573.8,Yes,0,Yes,No,5,5,0
22028,East,Premium,Annual,Fiber,39,327.29,12784.41,Yes,2,Yes,Yes,2,64,0
22029,East,Premium,Monthly,None,13,270.91,3752.7,Yes,0,No,No,3,88,0
22030,North,Standard,Monthly,Fiber,2,243.94,521.73,No,2,No,No,5,63,1
22031,South,Standard,Monthly,Fiber,23,297.97,6937.89,Yes,0,Yes,Yes,4,46,1
22032,East,Basic,Monthly,Fiber,40,286.29,10575.56,No,0,No,No,4,86,0
22033,North,Standard,Annual,Fiber,3,277.0,786.18,No,1,No,No,5,11,0
22034,West,Standard,Monthly,Fiber,21,338.54,7079.65,Yes,0,Yes,No,3,39,0
22035,South,Basic,Monthly,DSL,10,255.51,2474.36,No,1,Yes,No,5,14,1
22036,East,Basic,Monthly,Fiber,3,272.91,816.89,No,2,Yes,Yes,5,49,0
22037,South,Basic,Monthly,Fiber,15,276.4,4460.81,No,1,Yes,No,4,87,0
22038,East,Basic,Annual,Fiber,10,285.04,3038.82,Yes,3,No,Yes,2,2,0
22039,East,Standard,Monthly,None,47,213.53,10316.48,Yes,0,No,Yes,3,26,0
22040,West,Basic,Quarterly,Fiber,9,254.71,2201.72,Yes,0,Yes,No,4,39,0
22041,East,Basic,Quarterly,Fiber,53,289.32,14234.85,Yes,4,Yes,No,3,74,0
22042,North,Standard,Monthly,None,16,241.86,4060.71,No,3,Yes,No,2,70,0
22043,South,Standard,Monthly,DSL,24,244.56,6096.38,No,2,Yes,Yes,1,75,0
22044,North,Standard,Monthly,Fiber,20,321.09,6025.41,No,1,No,No,4,80,0
22045,North,Basic,Monthly,Fiber,30,272.69,8624.88,Yes,1,No,Yes,2,12,0
22046,South,Premium,Monthly,Fiber,13,338.24,4349.57,No,1,No,No,2,79,1
22047,West,Basic,Monthly,None,1,181.86,172.5,Yes,1,Yes,No,4,13,0
22048,North,Premium,Quarterly,DSL,4,283.97,1172.9,No,2,Yes,Yes,5,60,0
22049,West,Standard,Monthly,Fiber,60,280.53,18405.02,No,2,No,Yes,3,25,1
22050,East,Basic,Monthly,Fiber,7,245.86,1640.86,Yes,1,No,No,3,25,0
22051,East,Basic,Monthly,Fiber,56,269.16,15866.66,No,2,No,Yes,5,43,0
22052,South,Standard,Monthly,DSL,50,267.82,12860.94,Yes,0,No,No,3,2,0
22053,East,Basic,Annual,Fiber,36,298.36,11731.02,Yes,4,No,No,4,14,0
22054,West,Standard,Quarterly,None,21,233.51,4831.93,Yes,1,Yes,No,5,7,0
22055,East,Standard,Monthly,None,30,194.18,5672.7,Yes,1,Yes,Yes,4,7,0
22056,East,Standard,Monthly,None,39,199.62,7517.83,No,1,Yes,No,4,77,0
22057,South,Basic,Monthly,Fiber,27,306.55,7794.95,Yes,0,Yes,Yes,3,38,1
22058,North,Basic,Monthly,DSL,49,220.54,11442.34,No,1,No,No,3,51,1
22059,West,Basic,Quarterly,DSL,26,234.0,5983.1,Yes,2,No,No,4,52,1
22060,North,Standard,Quarterly,Fiber,19,317.29,6418.45,No,1,No,No,5,47,0
22061,South,Premium,Monthly,Fiber,14,345.89,5183.71,Yes,3,Yes,Yes,2,35,0
22062,South,Basic,Quarterly,Fiber,55,252.43,13409.94,No,1,Yes,No,3,35,0
22063,South,Standard,Quarterly,DSL,52,246.75,12152.02,No,2,Yes,No,3,33,0
22064,South,Basic,Monthly,Fiber,40,297.97,13088.86,Yes,1,Yes,No,3,82,0
22065,East,Basic,Monthly,Fiber,42,279.93,10617.13,Yes,0,Yes,Yes,3,69,0
22066,South,Basic,Monthly,Fiber,58,269.97,16843.1,Yes,3,No,Yes,3,63,0
22067,West,Basic,Monthly,None,31,162.36,4734.28,No,1,No,No,5,61,0
22068,West,Standard,Quarterly,DSL,7,237.34,1708.18,Yes,1,Yes,Yes,3,83,0
22069,South,Standard,Monthly,Fiber,33,294.51,8957.51,No,2,Yes,Yes,4,87,0
22070,North,Basic,Quarterly,Fiber,9,302.79,2620.59,Yes,2,Yes,No,4,12,0
22071,North,Basic,Monthly,DSL,2,209.6,403.9,Yes,1,Yes,No,3,68,0
22072,North,Basic,Quarterly,DSL,58,230.32,12483.1,Yes,2,No,No,1,66,0
22073,West,Basic,Monthly,Fiber,60,289.34,16151.34,Yes,4,No,No,3,80,0
22074,West,Standard,Quarterly,DSL,36,249.62,9404.83,No,0,Yes,No,2,48,0
22075,West,Basic,Annual,DSL,7,243.2,1601.74,Yes,1,Yes,No,1,54,1
22076,East,Basic,Monthly,DSL,5,204.73,984.8,Yes,0,Yes,No,3,71,1
22077,North,Basic,Monthly,Fiber,22,272.2,6000.57,No,3,No,No,5,10,0
22078,West,Basic,Monthly,DSL,34,210.8,7077.39,Yes,0,Yes,No,3,43,0
22079,North,Standard,Monthly,DSL,16,234.22,3785.74,Yes,2,Yes,Yes,3,0,0
22080,West,Standard,Monthly,Fiber,14,301.53,4299.41,No,1,Yes,No,4,29,0
22081,East,Standard,Monthly,DSL,60,235.42,14397.94,No,1,No,No,5,60,0
22082,West,Basic,Monthly,DSL,9,243.19,2110.24,Yes,2,No,Yes,2,78,0
22083,South,Basic,Quarterly,DSL,6,262.32,1690.76,No,5,Yes,No,4,49,0
22084,North,Standard,Monthly,Fiber,45,289.76,11792.37,No,1,Yes,No,3,6,0
22085,West,Basic,Monthly,Fiber,48,275.95,11950.77,Yes,1,No,Yes,3,3,0
22086,East,Basic,Monthly,DSL,55,233.09,12531.13,No,0,Yes,Yes,3,74,0
22087,West,Standard,Monthly,Fiber,51,298.89,13945.31,Yes,2,Yes,No,4,29,0
22088,East,Basic,Monthly,Fiber,37,267.15,10587.13,No,2,No,No,5,35,0
22089,South,Standard,Quarterly,Fiber,55,285.67,15633.5,No,1,No,No,4,28,0
22090,North,Basic,Quarterly,Fiber,41,297.63,11326.86,Yes,0,Yes,Yes,3,27,0
22091,North,Standard,Monthly,None,2,201.69,381.71,No,2,No,No,4,17,1
22092,East,Premium,Monthly,Fiber,56,334.11,17416.64,No,0,No,No,5,12,0
22093,South,Basic,Monthly,DSL,59,245.3,14712.23,No,2,No,No,3,16,1
22094,East,Basic,Quarterly,DSL,37,232.02,8271.93,Yes,3,Yes,Yes,3,11,0
22095,East,Basic,Monthly,DSL,44,217.31,10275.12,Yes,0,Yes,No,4,68,0
22096,North,Premium,Monthly,Fiber,42,328.63,14589.03,No,0,Yes,No,5,25,0
22097,East,Standard,Monthly,Fiber,42,312.1,12714.15,Yes,1,No,No,4,43,0
22098,East,Premium,Monthly,Fiber,19,322.61,6618.55,Yes,1,Yes,No,4,66,0
22099,West,Basic,Monthly,Fiber,43,288.76,11184.39,No,4,No,Yes,4,69,0
22100,North,Basic,Monthly,Fiber,44,260.93,10568.47,No,2,No,No,5,13,0
22101,East,Basic,Annual,Fiber,17,280.08,4320.79,Yes,2,No,Yes,2,44,0
22102,East,Standard,Annual,Fiber,1,282.74,306.07,No,2,No,No,4,82,0
22103,East,Standard,Quarterly,Fiber,4,290.41,1196.19,Yes,1,Yes,No,3,86,0
22104,North,Standard,Quarterly,Fiber,59,309.79,17439.16,Yes,0,Yes,No,2,51,1
22105,South,Standard,Monthly,DSL,60,211.6,13001.42,Yes,1,No,No,4,89,0
22106,South,Basic,Monthly,Fiber,37,279.17,10694.42,Yes,1,No,No,3,74,0
22107,South,Standard,Annual,DSL,30,228.97,7198.5,Yes,1,No,No,2,49,0
22108,South,Basic,Monthly,Fiber,46,290.46,14571.13,Yes,1,No,No,4,4,0
22109,North,Standard,Monthly,DSL,30,269.46,7865.01,Yes,1,Yes,No,5,38,0
22110,North,Basic,Annual,DSL,58,230.68,13483.51,Yes,2,No,Yes,4,88,0
22111,West,Basic,Monthly,Fiber,29,305.99,9489.39,Yes,0,No,No,4,6,0
22112,North,Basic,Monthly,DSL,46,219.86,9328.64,No,0,Yes,Yes,1,33,0
22113,North,Premium,Monthly,DSL,21,299.79,6325.49,Yes,1,Yes,No,3,82,0
22114,South,Basic,Monthly,None,3,169.01,493.7,No,1,Yes,No,5,76,0
22115,South,Basic,Monthly,DSL,50,217.21,10055.22,No,2,No,Yes,4,40,0
22116,West,Basic,Monthly,None,25,168.76,4543.27,Yes,2,No,Yes,4,76,0
22117,East,Basic,Monthly,DSL,3,249.57,747.8,Yes,1,Yes,No,4,50,0
22118,South,Basic,Monthly,Fiber,11,287.36,3378.08,Yes,0,Yes,No,2,45,1
22119,South,Standard,Quarterly,DSL,39,240.7,9487.0,Yes,1,No,No,4,47,0
22120,South,Premium,Monthly,Fiber,46,321.91,13485.23,Yes,3,Yes,Yes,5,10,0
22121,North,Premium,Quarterly,DSL,48,257.49,13544.19,No,1,Yes,No,2,45,0
22122,South,Basic,Monthly,DSL,37,252.56,8794.77,No,1,Yes,Yes,3,58,0
22123,West,Standard,Monthly,DSL,58,236.02,13073.52,No,1,No,No,3,83,0
22124,South,Basic,Quarterly,Fiber,21,280.33,5446.16,Yes,1,No,No,2,49,0
22125,North,Premium,Monthly,None,45,237.32,11594.86,Yes,3,No,Yes,3,7,0
22126,South,Basic,Monthly,DSL,48,232.65,10782.93,No,0,No,Yes,3,41,0
22127,North,Basic,Quarterly,DSL,14,223.45,2923.36,Yes,0,Yes,No,3,47,1
22128,East,Premium,Annual,DSL,39,292.25,10552.89,No,0,Yes,No,3,21,0
22129,South,Standard,Monthly,Fiber,42,300.41,12373.06,No,1,Yes,No,3,36,0
22130,North,Basic,Annual,None,31,198.66,5629.24,Yes,4,No,Yes,4,27,0
22131,West,Standard,Monthly,Fiber,40,312.64,12854.86,Yes,0,Yes,No,3,17,0
22132,West,Standard,Quarterly,DSL,27,254.61,7422.93,Yes,1,No,Yes,3,63,0
22133,North,Standard,Monthly,None,17,221.66,3506.5,Yes,2,No,Yes,4,89,1
22134,South,Standard,Monthly,DSL,24,236.23,5404.95,Yes,2,Yes,No,3,67,0
22135,South,Standard,Quarterly,Fiber,35,287.31,10731.97,Yes,3,Yes,No,4,52,0
22136,West,Premium,Monthly,Fiber,59,345.08,19979.82,No,0,No,No,2,88,0
22137,West,Standard,Quarterly,Fiber,55,308.73,17393.24,No,2,No,No,3,75,0
22138,South,Standard,Monthly,DSL,19,257.05,4798.92,Yes,4,No,No,4,0,0
22139,South,Standard,Quarterly,Fiber,34,287.67,9631.74,Yes,1,No,Yes,4,5,0
22140,East,Basic,Monthly,DSL,3,221.64,673.51,No,0,No,No,4,78,1
22141,South,Basic,Monthly,DSL,55,243.16,12410.98,No,2,No,No,4,43,1
22142,North,Standard,Monthly,Fiber,18,282.34,5400.73,No,2,No,No,2,24,0
22143,North,Basic,Quarterly,Fiber,31,270.08,8146.3,Yes,3,No,Yes,2,63,0
22144,West,Standard,Quarterly,DSL,15,272.82,4462.97,No,1,Yes,No,3,79,0
22145,West,Standard,Quarterly,Fiber,47,343.87,16108.73,No,3,Yes,No,5,21,0
22146,West,Standard,Monthly,DSL,26,255.32,6317.18,Yes,1,No,No,5,64,0
22147,North,Standard,Annual,Fiber,41,333.34,12415.24,No,0,No,No,2,16,0
22148,West,Standard,Quarterly,DSL,45,233.92,10298.12,No,1,No,Yes,4,85,0
22149,North,Standard,Monthly,Fiber,58,310.42,17972.85,Yes,0,No,No,5,12,0
22150,North,Basic,Quarterly,Fiber,17,248.15,3884.1,Yes,0,No,No,4,16,0
22151,South,Basic,Monthly,DSL,13,260.27,3557.23,Yes,0,No,Yes,2,28,1
22152,North,Standard,Monthly,DSL,18,226.05,4187.51,No,1,No,No,2,10,0
22153,West,Basic,Monthly,DSL,12,271.18,3147.36,Yes,1,Yes,No,2,3,0
22154,South,Basic,Monthly,Fiber,22,276.94,5861.93,Yes,2,Yes,Yes,3,10,0
22155,North,Basic,Monthly,Fiber,37,275.09,10859.06,Yes,0,No,Yes,4,10,0
22156,South,Premium,Quarterly,Fiber,45,348.02,16276.69,No,1,Yes,No,2,65,0
22157,North,Basic,Monthly,Fiber,11,286.58,2909.9,No,0,Yes,No,4,21,0
22158,South,Basic,Monthly,Fiber,48,291.24,15019.18,Yes,4,No,No,3,6,0
22159,West,Standard,Monthly,None,13,240.37,2840.95,No,6,No,No,3,50,1
22160,North,Basic,Annual,None,55,218.73,11430.57,Yes,2,No,No,4,85,0
22161,East,Basic,Monthly,Fiber,36,268.48,9497.03,Yes,0,No,No,3,18,0
22162,South,Basic,Monthly,DSL,25,221.29,5706.18,Yes,0,Yes,No,3,20,1
22163,South,Basic,Monthly,None,56,216.5,13210.75,No,0,No,Yes,5,66,0
22164,West,Standard,Monthly,Fiber,19,308.74,6082.23,No,0,No,No,4,33,0
22165,West,Basic,Monthly,Fiber,1,251.52,268.04,Yes,1,Yes,Yes,3,69,0
22166,West,Standard,Quarterly,Fiber,14,255.7,3790.66,No,0,Yes,No,1,26,1
22167,East,Premium,Monthly,None,2,247.73,458.28,Yes,1,No,No,2,68,0
22168,East,Standard,Quarterly,Fiber,5,299.03,1643.86,Yes,0,No,No,3,66,1
22169,South,Standard,Annual,Fiber,49,308.45,15944.18,Yes,1,Yes,No,5,24,0
22170,West,Basic,Monthly,None,7,194.05,1374.02,No,3,Yes,No,3,5,1
22171,East,Standard,Quarterly,Fiber,27,328.35,8001.07,Yes,0,Yes,No,3,56,0
22172,South,Basic,Quarterly,DSL,31,237.16,7188.94,Yes,2,No,Yes,4,25,0
22173,East,Basic,Monthly,Fiber,41,243.48,9364.1,No,1,Yes,No,3,8,0
22174,West,Premium,Quarterly,None,16,212.87,3320.4,Yes,0,Yes,No,4,60,0
22175,North,Standard,Annual,Fiber,57,289.03,15306.08,Yes,1,No,No,2,65,0
22176,North,Premium,Quarterly,Fiber,24,316.86,7033.09,No,0,Yes,Yes,3,15,0
22177,East,Standard,Quarterly,DSL,46,245.32,11779.26,Yes,3,No,Yes,5,72,0
22178,North,Standard,Monthly,Fiber,33,279.39,8763.95,Yes,1,Yes,No,2,54,0
22179,West,Premium,Monthly,Fiber,34,332.06,11026.62,No,3,No,No,3,38,0
22180,East,Basic,Monthly,None,6,190.19,1237.25,No,1,Yes,No,4,48,0
22181,West,Standard,Monthly,DSL,54,251.4,12948.71,Yes,2,No,No,2,20,1
22182,South,Standard,Annual,None,3,201.41,620.6,No,1,Yes,Yes,2,40,0
22183,West,Basic,Monthly,Fiber,34,289.43,10787.22,Yes,0,No,Yes,3,49,0
22184,South,Standard,Monthly,Fiber,11,297.88,3552.11,No,1,No,Yes,4,20,0
22185,West,Basic,Monthly,Fiber,21,248.32,4759.81,Yes,0,No,Yes,2,4,0
22186,West,Basic,Quarterly,None,39,192.11,7489.8,Yes,1,No,No,3,35,1
22187,North,Basic,Monthly,None,60,214.61,13362.23,Yes,3,No,Yes,3,76,0
22188,South,Standard,Annual,DSL,42,259.63,11198.44,No,0,No,Yes,3,87,0
22189,North,Basic,Annual,Fiber,24,251.1,6466.52,Yes,3,No,No,3,64,0
22190,South,Basic,Monthly,None,47,191.45,9851.93,Yes,1,Yes,No,3,89,0
22191,North,Standard,Monthly,Fiber,2,306.29,665.63,Yes,1,Yes,No,4,25,0
22192,North,Premium,Annual,Fiber,55,312.42,17716.06,Yes,0,No,No,3,73,0
22193,East,Premium,Monthly,Fiber,36,326.77,12412.52,Yes,0,Yes,Yes,3,73,0
22194,South,Basic,Monthly,DSL,30,231.99,7617.93,Yes,0,Yes,No,5,71,0
22195,West,Basic,Quarterly,DSL,60,204.0,12334.76,No,1,Yes,Yes,4,69,0
22196,East,Basic,Monthly,Fiber,59,272.05,17201.25,No,0,No,No,2,18,0
22197,West,Standard,Quarterly,Fiber,27,311.78,9206.49,Yes,2,Yes,Yes,4,36,0
22198,North,Standard,Monthly,DSL,7,274.77,1884.8,No,2,Yes,No,5,66,0
22199,East,Basic,Monthly,Fiber,1,277.41,266.12,No,1,No,No,4,57,0
22200,North,Standard,Annual,Fiber,40,282.47,11935.15,No,0,No,No,3,63,0
22201,West,Standard,Monthly,Fiber,23,288.59,6141.41,No,0,No,No,5,56,0
22202,South,Basic,Monthly,Fiber,7,262.61,1807.09,No,1,Yes,No,3,40,0
22203,East,Standard,Monthly,Fiber,17,292.94,5096.75,No,1,No,No,3,43,1
22204,West,Standard,Annual,DSL,28,248.93,6834.99,No,0,Yes,Yes,3,23,0
22205,East,Basic,Monthly,None,20,198.99,4164.13,Yes,0,No,No,3,8,0
22206,West,Basic,Annual,DSL,31,225.98,7521.78,Yes,1,Yes,No,3,6,0
22207,North,Premium,Quarterly,Fiber,32,334.22,10858.33,Yes,5,Yes,Yes,3,14,0
22208,East,Basic,Annual,Fiber,38,298.33,11372.56,No,1,No,No,4,63,0
22209,West,Basic,Monthly,DSL,3,240.61,742.26,Yes,1,Yes,No,3,13,0
22210,South,Standard,Monthly,Fiber,57,304.4,18290.67,No,0,No,No,3,57,0
22211,East,Standard,Annual,Fiber,17,320.64,5769.68,No,1,Yes,No,4,76,0
22212,North,Standard,Monthly,Fiber,43,316.9,14341.21,Yes,0,No,Yes,4,48,1
22213,North,Premium,Annual,DSL,20,294.85,6484.59,Yes,1,No,Yes,5,28,0
22214,South,Standard,Monthly,DSL,31,254.45,7857.59,Yes,1,No,Yes,5,46,0
22215,South,Standard,Annual,Fiber,9,287.97,2522.86,Yes,3,Yes,Yes,4,17,0
22216,North,Premium,Monthly,Fiber,60,365.25,22352.7,No,0,No,Yes,3,18,0
22217,North,Basic,Monthly,DSL,23,253.97,5582.2,Yes,1,Yes,No,4,60,1
22218,North,Standard,Monthly,Fiber,32,263.08,7580.48,Yes,0,Yes,No,3,8,1
22219,East,Basic,Monthly,DSL,24,221.26,5176.35,No,1,No,No,3,55,1
22220,South,Basic,Monthly,DSL,9,229.69,2190.96,No,1,Yes,Yes,4,6,0
22221,West,Standard,Monthly,DSL,30,257.88,6963.32,No,4,No,No,2,26,1
22222,East,Standard,Quarterly,None,21,191.01,4388.98,No,1,Yes,Yes,3,30,0
22223,North,Basic,Monthly,DSL,52,209.87,10193.96,Yes,0,Yes,Yes,4,45,0
22224,West,Standard,Annual,Fiber,23,289.91,7049.63,Yes,0,No,Yes,5,29,0
22225,East,Standard,Monthly,Fiber,28,319.99,8630.66,Yes,1,No,No,2,33,0
22226,South,Basic,Monthly,DSL,46,223.16,10883.65,No,1,Yes,No,4,48,0
